close,close_truth,open,open_truth,high,high_truth,low,low_truth
925.0465986061104,927.9200000000001,922.5111551965297,915.1199999999999,934.4243087889449,928.2099999999996,919.0363896338558,911.4999999999995
931.467043279994,944.56,929.7553869303483,928.52,941.1254342830184,944.9500000000007,925.5238416447733,926.06
934.081418105658,947.8699999999999,931.7324525703743,945.98,943.0535452072377,947.9200000000001,927.0045421412797,941.31
939.3492694406914,952.7199999999998,937.1457417176293,949.0799999999999,948.3349606396941,952.9900000000002,932.2963099188228,944.6300000000001
935.001731906214,936.6100000000001,931.1474421896669,953.4099999999999,942.9164571472138,956.2999999999997,926.5349829739612,934.9699999999998
943.0349268192253,952.7599999999998,940.9853581224502,934.9900000000002,952.2736964442611,952.9000000000001,936.573860652109,932.6500000000001
942.4372666471145,955.2800000000002,939.4697200679157,954.27,950.7691223454863,958.8699999999999,934.5854108595013,947.71
944.5319257165279,949.0700000000002,941.5693321694448,955.1100000000001,952.920752087573,959.9000000000001,936.8711797755204,946.02
944.5430606330797,949.5099999999998,941.3654335115102,949.7800000000002,952.7327456052549,952.5499999999997,936.7912111837063,945.4000000000001
951.3413156150696,963.77,949.3568618520426,949.5799999999999,960.2107034394626,963.9200000000005,944.5420131595324,948.1300000000001
954.2216336802303,970.19,951.8564987665977,964.9699999999998,962.5461617420378,970.2599999999998,946.5591696261249,961.6399999999999
957.5046214020781,969.5999999999999,954.9649817372479,970.5799999999999,965.6127563647397,970.96,949.6307837424711,965.6599999999999
958.5919589509058,967.5,955.6836791668684,969.6199999999999,966.3791439003007,970.3699999999999,950.4371337099296,964.2800000000002
961.7612669433097,971.1399999999999,959.1927051174007,967.44,969.7076419976765,971.9900000000002,953.9867652100361,964.2599999999998
958.8835383936257,961.9200000000001,955.4556857501179,971.3800000000001,966.2261275133028,971.6500000000001,950.3822834578523,957.1199999999999
953.763807343882,944.4099999999999,949.7864221758746,961.3699999999999,960.9415786394748,961.3699999999999,945.3094040694409,943.8200000000002
943.2379448326287,923.27,938.5142203849887,942.7300000000005,950.241659714538,942.73,934.9032347500442,914.23
938.5887287450714,916.1500000000001,934.9196969031746,921.5099999999998,946.5013751968627,927.4200000000001,931.7434501350313,914.81
934.4807213922245,918.4900000000002,931.4666329731176,915.8400000000001,942.751429234957,919.6499999999996,928.1512712431263,913.6100000000001
926.9882173108285,904.21,923.5583704130136,918.8699999999999,935.0264517725918,921.1300000000001,920.2618057795712,903.3899999999999
924.6649040247885,903.7199999999998,922.0696770350041,903.3299999999999,933.3659889655619,910.3299999999999,918.8623554228247,901.3800000000001
925.378574490273,915.98,923.6713307876762,904.2800000000002,934.5444240415372,915.98,919.9778147547954,904.2800000000002
924.2179536534436,917.3899999999999,922.3012976197483,916.5900000000001,933.0939018064291,918.6599999999999,918.1692942937693,913.4500000000003
920.5602630420617,907.3200000000002,917.9971446282984,917.21,929.0857080514502,917.21,913.967611198871,906.8800000000001
924.1933532564112,919.7199999999998,922.7803428783523,906.6300000000001,933.5623512915386,919.7999999999997,918.667047515894,904.04
923.7047116858853,923.4900000000002,921.8354656159786,920.4500000000003,932.6066516730875,926.0900000000001,917.2783621618919,917.3800000000001
922.7781830481845,916.5,920.4737231177505,923.4299999999998,931.4762626981492,926.0099999999998,916.0198820791766,916.27
917.5685958113859,904.8299999999999,914.3992530619189,916.3400000000001,925.8854199302109,917.8899999999999,910.4018321946483,902.81
913.0731969431672,897.6199999999999,909.8813562422661,903.27,921.6317732677608,903.27,906.4426179710836,892.3600000000001
912.7640087952036,902.3699999999999,910.3762055899856,897.3699999999994,921.9244889159258,903.0,906.941396431565,895.6199999999999
909.7808869656023,898.7400000000002,907.0899913876415,902.04,918.7181950320569,907.8800000000001,903.5196634164431,897.04
908.5990321018608,899.9099999999999,906.0961473573516,898.8899999999999,917.764323254406,900.1300000000001,902.6471855749846,889.5700000000002
909.694915051763,904.4099999999999,907.6014220747611,899.6399999999999,919.1124864046965,907.79,903.9123297070178,897.9900000000002
909.4582333371573,906.6500000000001,907.1602029966634,905.1300000000001,918.6967831826819,908.4500000000003,903.3030818136135,900.23
905.0591644446863,894.27,901.8487336366616,905.9699999999998,913.8117480837795,905.9699999999998,898.2463499293185,893.6100000000001
897.3325681641618,875.8200000000002,893.2704813314249,892.6199999999999,905.855679320232,892.6199999999999,890.4235249589415,873.8899999999999
894.8259171823438,875.8499999999999,891.5926570508836,873.4699999999998,904.1523928144516,879.6700000000001,889.158893446087,869.7199999999998
888.0066871249896,867.73,884.2849498771748,875.8600000000001,897.0924882832878,880.21,881.9604386348738,859.69
890.1844696412177,876.2800000000002,887.8546013498885,866.6199999999999,900.3081824912724,878.4099999999999,885.4203617787784,866.1500000000001
884.6361737800166,872.8699999999999,881.3404667165278,875.96,894.0191045376132,875.96,878.7268368581863,862.69
890.0596549952224,882.48,888.2421901583643,873.3899999999999,900.5050670574778,884.94,885.3703814088949,873.3899999999999
884.3176633763351,874.5799999999999,880.9028748064238,882.19,893.5744169829077,885.6799999999998,877.8748637838594,872.1100000000001
886.9004461131794,878.3600000000001,884.4067190883934,873.3499999999999,896.9789010335539,878.3600000000001,881.6062187826715,869.6799999999998
883.5187978516547,877.2800000000002,880.2992104188911,877.6199999999999,893.0396429887583,877.6199999999999,877.4240152165485,870.0799999999999
886.1432717876796,881.52,883.6727357365139,876.4299999999998,896.26238743983,881.8899999999999,880.7888475028794,870.96
884.4300483480406,879.25,881.3355441313934,881.5099999999998,894.0546168731621,884.94,878.3018755593794,878.6799999999998
878.9024686106563,862.9699999999998,874.8120824946204,878.6199999999999,888.0814942578431,878.6199999999999,872.3016680774317,862.0900000000001
878.3470175408215,864.79,874.9587237149394,861.2199999999998,888.2120543150086,867.3299999999999,872.8189008283321,857.79
874.4132845795825,862.1500000000001,870.684106234296,864.0799999999999,884.0299545638854,864.25,868.5631364101237,858.3400000000001
872.8039007105745,856.6300000000001,869.2638108813117,862.0700000000002,882.6695187682217,867.46,867.2621089356098,853.8600000000001
872.3856939610255,863.1199999999999,869.2143259465397,855.4500000000003,882.5353030294555,863.1700000000001,867.1913674890052,847.4900000000002
871.5964096436101,862.6599999999999,868.3653095525724,863.0799999999999,881.648016880959,865.79,866.1261448365071,859.0
879.7399179159452,882.2400000000002,878.0646158513082,862.5799999999999,890.7934877652838,886.5799999999999,875.2702457389405,862.4000000000001
878.8214167762235,883.8699999999999,875.8538569591133,882.79,888.7400391861856,886.1100000000001,872.5669485021999,880.2999999999997
877.2306774186504,869.6199999999999,873.4972340968834,883.9299999999998,886.8461349969439,883.9299999999998,870.6395003918092,869.5300000000002
878.9842972997321,876.23,875.7906406026505,868.0,889.093073580761,876.8200000000006,873.1856798504023,866.19
880.3569994541344,881.4900000000002,877.2782976469475,875.8299999999999,890.4639541809984,885.75,874.4392900509238,874.8800000000001
881.6367380029096,884.1100000000001,878.4835537545873,881.25,891.6666734276064,884.1599999999999,875.5898637966075,877.2599999999998
881.2747237392132,880.1700000000001,877.7337663135922,883.2400000000002,891.0637470836164,886.7400000000002,874.9073113607074,877.6399999999999
878.2856460240146,871.31,874.1325066626468,879.25,887.7799005257912,879.25,871.6788357758028,870.56
878.7828329956146,873.8299999999999,875.1633996231585,870.4500000000003,888.7416059068719,873.9299999999998,872.933471214681,866.98
877.6633854548713,873.0700000000002,873.9335305898467,873.4699999999998,887.4952796011703,877.31,871.6244981429036,870.7000000000003
876.648295387854,869.94,872.8523754442786,872.9299999999998,886.4818724374522,875.8299999999999,870.6459081315379,866.3699999999999
872.1979540889365,859.6100000000001,867.7577589136181,869.4299999999998,881.6879682584517,869.4299999999998,865.8498430994059,858.8600000000001
874.0015516187259,866.0799999999999,870.5949815350209,858.1100000000001,884.2902913178732,867.19,868.7669025334958,855.7199999999998
874.9555291204838,873.8400000000001,871.7541207924546,865.7199999999998,885.2157010030619,873.9999999999995,869.5050741502414,865.02
875.9423934688007,874.06,872.6606537074658,874.1300000000001,886.081575302183,877.9699999999998,870.1994168272422,870.1199999999999
881.3790812129396,887.3600000000001,878.8923874041693,873.69,892.0040406153216,887.5700000000002,876.1124790488798,871.2599999999998
881.915110916696,888.52,878.7001475005004,887.06,891.8860143236443,890.69,875.602935585654,884.2599999999998
884.1550418043744,889.0999999999999,880.9339648177988,888.0,894.1867436510138,889.2199999999998,877.9540634469063,880.7400000000002
888.3161342245012,898.1500000000001,885.4803608145457,888.5999999999999,898.5727782114295,899.0099999999998,882.3226040843392,884.3699999999999
889.2651916468526,896.4299999999998,885.841782196781,898.3800000000001,899.0508891407694,904.0099999999998,882.5425177118282,895.1700000000001
893.1735473564163,902.5600000000004,890.0860869163334,895.8299999999999,903.2228052074338,902.7500000000005,886.8554391684165,894.0999999999999
893.7445355191135,902.9099999999999,890.1710662807586,902.0499999999993,903.3941000024347,904.4699999999998,886.899780727339,898.79
897.37684887882,907.3200000000002,894.1638009916014,902.75,907.2853119461938,907.3200000000002,890.9271733016167,899.6599999999999
896.8768134401948,903.1399999999999,893.0082889021619,907.0499999999997,906.2988001542517,910.9299999999998,889.7868519394988,902.1100000000001
900.3871606209304,908.75,897.0621673020419,902.3699999999999,910.2205631513871,909.06,893.9529080015054,900.6599999999999
903.3174563347993,915.8899999999999,900.0874844922641,908.96,913.0764338418239,915.8899999999999,896.7238709697813,908.5099999999998
908.0793163456101,922.3800000000001,905.1028214939183,916.6700000000001,917.8988001132866,925.0,901.4850778977889,916.4099999999999
908.0202753927324,919.3600000000001,904.2294512577073,922.4400000000005,917.2230212573982,922.4400000000005,900.6438698262064,916.0
910.8715908845502,920.9200000000001,907.3672106557356,919.0499999999997,920.3068498076459,920.98,903.9561586467617,915.1199999999999
916.0438890984788,932.0300000000002,913.104872255004,921.1399999999999,925.7297923420697,932.0300000000002,909.4273431367087,921.1399999999999
914.2913050235879,923.4500000000003,910.1927745228727,933.4500000000003,923.1217246401329,934.0,906.5038759628901,921.8299999999999
924.3821289346906,941.4299999999998,922.0033516774038,926.56,934.3676457241354,941.4299999999998,918.1964631102187,926.4099999999994
931.0055916219771,959.1300000000001,928.5555715746987,943.8499999999999,940.5676817188078,959.6199999999999,923.9665045811121,942.31
940.4852898804879,970.0300000000002,938.211610940938,961.9099999999999,949.9698336755196,975.6300000000001,933.1541781137003,956.04
945.9706605155961,975.2499999999995,942.9411789213696,971.0900000000001,954.7522485694899,976.27,937.6990597484673,966.0499999999997
951.3845605235365,978.1500000000001,948.1005663090618,975.2800000000002,959.9352217188434,978.2799999999997,942.9926216931349,964.4299999999998
953.4893187033108,973.48,949.5791554333741,977.6399999999999,961.5810617994707,983.3899999999999,944.6465874719047,963.3899999999999
960.7104415627086,983.7199999999998,957.5869060298787,972.3899999999999,969.2394536326815,984.0799999999999,952.7121376232049,968.54
960.9921808466156,978.81,956.9322022070055,985.04,968.6950181943016,988.1100000000001,951.9503855242579,973.6799999999998
958.1294714866985,961.44,953.3177293012259,977.8899999999999,965.437805888138,977.8899999999999,948.9290080873848,960.8800000000001
959.1914317838509,964.29,955.2271741665113,959.3899999999999,967.0833848486513,965.98,951.211188669156,952.23
966.959460312009,983.6199999999999,964.5754224201369,964.1599999999999,975.5966839361809,984.6700000000001,959.9446816097743,963.0799999999999
970.996255989236,991.2199999999998,968.325395958826,985.23,979.0353747218041,992.27,962.9881016713143,978.2800000000002
976.4049769662224,993.3400000000001,973.7485302763498,991.5700000000002,984.2353206785892,994.5,968.1852912104623,987.06
980.2276197134943,996.1599999999999,977.3870979409453,993.7400000000002,987.7181407635348,997.3299999999999,971.6790472201346,989.3400000000001
985.1186965466113,999.0900000000001,982.4309341196931,997.79,992.5292788700813,1006.1500000000001,976.5714846577857,993.3899999999999
990.7521874670088,1009.5999999999999,988.3818213803088,998.8300000000004,998.1830515855736,1009.6500000000001,982.3456270821052,989.5099999999998
992.5847875701415,1009.5999999999999,989.8681830074652,998.8400000000001,999.6351405413675,1009.6500000000001,983.7445648196731,989.5099999999998
1007.5444184812582,1033.23,1006.6902109122284,1013.4200000000001,1015.5245606185158,1033.35,999.911035845575,1012.81
1008.4668038941959,1029.94,1005.6867807950985,1034.6799999999998,1014.8041302230768,1038.5,998.3865064093247,1019.9400000000005
1016.7131159309715,1033.0700000000002,1014.5585746244014,1028.44,1023.4278831189686,1033.3999999999996,1007.5170229035334,1022.94
1013.2333250328652,1019.5999999999999,1009.5429785393189,1033.19,1018.8018791734826,1033.19,1002.6125389151921,1017.0499999999997
1022.6444011312333,1032.3399999999997,1020.829170835324,1019.4200000000001,1029.3991778934874,1032.6,1014.0670144542028,1018.48
1021.3025142110082,1031.6100000000001,1018.4798023090816,1034.38,1027.0590194288538,1034.6399999999999,1011.3175814914152,1021.8400000000001
1029.6581038009167,1038.5300000000002,1028.096979161102,1032.6399999999999,1036.1089203513334,1038.81,1020.8538360652446,1030.46
1032.5407524300072,1041.6600000000003,1030.5414313054662,1040.3300000000004,1038.3780541448687,1048.3399999999997,1022.8253694249688,1038.7400000000002
1027.1294419375436,1020.1199999999999,1023.7518909880082,1041.6600000000003,1032.1302331692737,1041.6600000000003,1016.4365966058731,1019.21
1028.8897945588656,1020.3699999999999,1026.6430029624612,1020.06,1034.706183097148,1028.5700000000006,1019.7281243497077,1015.9900000000002
1027.8337901473105,1021.6399999999999,1025.7781824793778,1020.7400000000002,1033.5590824348924,1030.0499999999997,1018.5898534643029,1020.0100000000002
1034.969200044417,1038.8200000000002,1034.4507411524523,1020.98,1041.5394353690726,1038.94,1026.8776240293937,1014.6599999999999
1035.8265886188797,1037.88,1034.596346039059,1039.65,1041.6073265987989,1046.4500000000003,1026.3493699661603,1036.38
1039.8822877590892,1041.37,1038.950502132137,1038.25,1045.8063991573536,1041.5899999999997,1030.7173979844156,1029.25
1044.9196722166616,1049.44,1044.2972068383638,1041.9699999999998,1050.8327002381088,1049.69,1035.6944175864855,1041.9699999999998
1047.2132060747153,1047.85,1046.0949867461268,1055.9500000000003,1052.6498351137375,1057.2199999999998,1037.2466284583638,1045.9699999999998
1050.639394002446,1053.0099999999998,1049.7488403329817,1046.71,1056.2256139593846,1053.7199999999998,1041.0233502544552,1033.6600000000003
1054.0394278238577,1056.62,1053.2811837920453,1051.7599999999998,1059.5588122188183,1057.69,1044.302318828422,1049.6399999999999
1048.8104192209812,1038.67,1046.7253367267563,1055.8600000000001,1053.5110092508007,1056.0499999999997,1037.9855690038767,1034.6799999999998
1051.000890363047,1041.6799999999998,1050.0042965931134,1037.9900000000002,1056.5159795265204,1043.42,1041.6472077944409,1029.56
1048.4758538213418,1038.87,1047.2354719967357,1041.6600000000003,1053.66350339757,1044.42,1038.6635078671725,1036.1100000000001
1039.5290778480148,1014.9699999999998,1037.2840775224336,1037.9299999999998,1044.2117386191348,1037.98,1029.1892802139168,1013.1399999999999
1034.6089984415544,1009.27,1033.1589511798184,1012.5799999999999,1039.97767596526,1014.9699999999998,1025.6352914507947,999.9299999999998
1028.9348521281668,1004.3400000000001,1027.8980030883013,1006.9699999999998,1034.4884089217962,1010.9099999999999,1020.3053335444683,1002.2000000000003
1028.8279051389632,1008.9000000000005,1028.8695659437722,1004.75,1034.978531376395,1011.7599999999998,1021.0186431310667,1004.69
1030.791793676784,1019.8600000000001,1031.4863085678398,1008.7999999999997,1037.1648900936875,1020.8800000000001,1023.0634810332867,1008.5099999999998
1029.3082602599625,1018.27,1029.4693440798828,1020.4699999999998,1035.209622677578,1021.6500000000001,1020.7200424597095,1012.1100000000001
1035.0051943095482,1028.96,1036.067421743956,1018.1500000000001,1041.4644938962597,1028.96,1027.0819027719444,1017.0799999999999
1033.6967121389775,1027.62,1033.7807514073197,1028.96,1039.367177137954,1029.81,1024.5006088996379,1025.52
1034.682022778008,1024.02,1034.7489461782252,1027.6399999999999,1040.4343750452244,1029.56,1025.6737378891671,1021.0799999999999
1039.7020574818844,1037.6600000000003,1040.4915303626276,1024.5,1045.9022302393132,1037.9100000000003,1031.2502656202537,1019.6500000000001
1042.222173944183,1040.7599999999998,1042.620159808107,1037.9500000000003,1048.0337537325963,1047.0499999999997,1032.9888135634424,1036.23
1047.0586120007333,1047.67,1047.5715032030143,1041.1399999999999,1052.9370672395012,1047.94,1037.888940288768,1036.71
1048.7933284188325,1048.54,1048.7770183940825,1047.35,1054.263296300188,1049.33,1039.018496648142,1042.83
1049.3858095599894,1042.5999999999995,1048.946718039505,1049.12,1054.6364369435669,1051.7599999999998,1039.3719475715766,1041.2300000000005
1053.1364637769984,1050.71,1053.2076040984575,1042.63,1058.7469897833635,1050.71,1043.740744518599,1037.08
1056.1322742324373,1055.98,1056.2147854487107,1050.0700000000002,1061.6297558455763,1056.52,1046.4978667690611,1048.6399999999999
1063.7431191711362,1065.29,1064.3380872541588,1058.7400000000002,1069.4954770495656,1074.04,1054.2857054805195,1057.6799999999998
1060.9215831073052,1055.63,1059.9126832183465,1065.8399999999997,1065.6047873460352,1067.9900000000002,1049.9070406143146,1055.1399999999999
1065.7647539040963,1061.0899999999997,1065.6689988244398,1053.85,1071.1750016249416,1061.4699999999998,1056.0298922346697,1050.2199999999998
1073.513231590402,1079.3200000000002,1074.1866256074954,1061.96,1079.2374768350792,1079.37,1064.0118854599073,1061.96
1080.3199024976925,1089.37,1080.787812272706,1080.8600000000001,1085.7323174388312,1089.37,1070.1060304062776,1076.2000000000003
1089.7961049103092,1099.9699999999998,1090.3412546014074,1091.17,1095.1685455704633,1100.56,1079.346247404641,1089.5499999999997
1095.6388286812548,1103.2400000000002,1095.427191837226,1102.54,1100.4566195658354,1109.6799999999998,1084.231508173796,1097.3200000000002
1099.1875006910518,1103.15,1098.4275074766338,1102.94,1103.7278017981153,1105.1,1087.482410847751,1091.8899999999999
1109.4373208524476,1117.9100000000003,1109.5960758962697,1104.3200000000002,1114.5722507063338,1118.08,1098.5415288455015,1100.69
1114.4617577326344,1123.31,1113.9267849391022,1120.1600000000003,1119.0300932981909,1126.0899999999997,1102.5194536690738,1112.0099999999998
1117.3925713495987,1117.0700000000002,1116.2260208220023,1123.7800000000002,1121.6164880306383,1123.7800000000002,1105.0055285290118,1116.15
1111.1347482476763,1093.92,1108.5467880123615,1116.8399999999997,1114.6712152296654,1122.3899999999999,1097.9185683890778,1093.5099999999998
1121.8627224419156,1118.6100000000001,1121.9921815983644,1091.69,1127.2822722713895,1118.6600000000003,1111.5884558618868,1091.67
1122.648510913437,1124.4100000000003,1121.9569462521395,1120.19,1127.2108559201201,1129.15,1110.6767626532883,1114.5300000000002
1131.356274608229,1131.2800000000002,1131.3533840233968,1127.5099999999998,1136.3875306581072,1135.4500000000003,1119.9604241270126,1119.27
1135.6685947322176,1138.2400000000002,1135.126934154045,1135.6100000000001,1140.2541973111188,1140.4100000000003,1123.405096850363,1125.2000000000003
1138.293845522886,1134.38,1137.2830264429058,1139.6399999999999,1142.6379628348454,1142.54,1125.629351464987,1127.0899999999997
1147.3808437592966,1149.1600000000003,1147.3401269558835,1133.2000000000003,1152.4116887142504,1152.8899999999999,1135.607355615712,1127.65
1146.9319512513443,1142.7000000000003,1145.4793897750856,1156.9100000000003,1151.0230519462389,1160.58,1133.432825061383,1135.75
1149.7721318266103,1141.9299999999998,1148.6018632508549,1139.4900000000002,1154.2753029702299,1149.54,1137.0458931848038,1123.1
1157.3340349227924,1155.73,1157.0543305517367,1142.9,1162.3517481064841,1162.02,1145.1496334648864,1142.0700000000002
1158.1202118216352,1155.27,1156.9512153473424,1157.38,1162.4937974486802,1159.9,1144.8175843921458,1145.2599999999998
1168.5305819426103,1172.35,1168.7734512561392,1143.5899999999997,1173.9778600769523,1173.88,1156.6658796148818,1133.19
1192.516098524879,1218.44,1194.5801038231546,1179.58,1198.9712329402469,1218.86,1181.130886208619,1179.58
1215.23689574814,1251.61,1216.427313899841,1226.32,1221.0480246865225,1252.76,1201.633218399338,1222.68
1234.390246974395,1265.93,1233.8162163453433,1257.98,1239.3816595938652,1273.68,1218.6426916639466,1243.47
1244.6188331088788,1255.04,1241.6633352164097,1267.22,1248.656776614955,1294.87,1226.7561717084172,1254.35
1269.1555280604448,1296.26,1267.7970806114333,1255.23,1274.7518152406117,1296.38,1253.4277475551266,1252.68
1302.8267388574266,1352.15,1302.355053213673,1312.14,1309.1532152631908,1352.41,1286.8042540991455,1301.8
1311.4047678268166,1331.13,1306.1256238848982,1368.13,1315.2840544275655,1387.4,1289.940073767573,1322.14
1325.349697098238,1335.5199999999998,1319.7948655528019,1331.69,1330.0077037542837,1356.13,1305.140642106772,1306.87
1324.4528184127498,1331.2,1317.7192186683742,1322.65,1328.7719528132127,1340.52,1303.6076544540797,1301.11
1349.6936026225353,1366.1,1346.2430086878558,1334.07,1356.3356615219234,1371.22,1332.170923223494,1329.32
1357.9074162400732,1373.67,1352.4762968851282,1366.32,1363.3204940202172,1387.57,1337.3814408612773,1360.35
1340.2073010995578,1317.65,1330.889595195422,1365.1,1343.8378000497617,1365.1,1316.8935901623452,1316.55
1337.7484266782922,1308.24,1330.4045910179711,1325.68,1343.2152896971968,1351.31,1317.90101500249,1277.33
1327.6152641891392,1307.7,1320.7331361877586,1304.69,1333.1760046615175,1316.47,1308.2890209450677,1285.73
1338.951127141624,1331.02,1335.1831257663187,1312.24,1346.1783501945665,1331.45,1322.2959555276059,1309.46
1355.179232209191,1366.29,1352.3010269460015,1339.9,1362.6893667038794,1366.84,1338.0457953163482,1330.63
1367.8414449890386,1378.76,1363.780495479388,1375.3,1374.663029546522,1384.68,1348.6276648591056,1360.55
1369.7077087933733,1365.45,1363.5724514866033,1377.45,1375.6505858189214,1386.94,1348.5696107371637,1355.01
1392.5731304560293,1402.88,1388.8608076556532,1364.18,1400.4509909177254,1403.27,1374.1202165957357,1362.94
1389.136972893712,1390.12,1382.118420522114,1406.62,1395.1061232974866,1411.78,1366.5742059816382,1382.0
1401.7213707334731,1403.16,1396.0989509289107,1391.46,1409.1056865471653,1403.3,1381.4862978782514,1362.72
1402.6135882911026,1399.14,1395.8099433648365,1400.27,1409.3546645761799,1413.11,1380.7855474615217,1391.89
1368.367634533982,1320.23,1356.8833059975439,1398.18,1372.8344053858627,1398.18,1343.1077815472206,1319.7
1362.7543418343062,1325.9799999999998,1355.6652252602116,1309.07,1370.1733303007168,1331.88,1343.9425818790749,1286.9
1335.8980883941415,1294.18,1327.787589310475,1320.81,1342.037246301393,1329.84,1315.486834982308,1293.05
1332.8438843646943,1297.67,1328.1181797647632,1283.83,1340.7436572549977,1308.12,1316.3199693018325,1275.4
1323.5365183611834,1298.28,1318.914111438889,1296.41,1330.805034023393,1312.13,1306.134867003076,1284.62
1312.6741483136834,1283.8799999999999,1307.8744370247457,1291.69,1319.4854770671493,1291.69,1295.1717369464614,1269.52
1312.384899434893,1285.38,1308.9045527349729,1283.72,1319.6866701152412,1300.11,1296.0010266221489,1280.5
1323.567851498456,1318.01,1321.757811145995,1289.9999999999998,1331.584738684785,1318.02,1308.0728238066217,1290.0
1331.0408047380004,1334.89,1328.7693859613566,1306.26,1338.695822758358,1341.99,1314.170300777651,1294.9
1337.4416985700316,1338.22,1334.160523475507,1333.62,1344.518540187822,1341.24,1319.2081939071434,1323.78
1340.4320710429688,1333.53,1336.0702274242205,1336.84,1347.0489246557456,1347.0,1321.2973733682863,1320.41
1342.1954016070895,1331.55,1337.4125386653388,1331.93,1348.6877144932862,1341.73,1322.9849157032347,1326.15
1345.5305680658003,1339.45,1341.0704080453295,1329.11,1352.289344230252,1340.27,1326.8751826473185,1319.51
1359.6861544212827,1363.41,1356.5043964839103,1341.61,1367.2336400535798,1363.57,1341.9446486316685,1341.61
1362.4007434959103,1363.9,1357.5361962364202,1365.04,1368.906897746212,1368.41,1342.5075044894368,1354.09
