close,close_truth,open,open_truth,high,high_truth,low,low_truth
4647.64,4733.508770698368,4668.89,4700.164131012877,4681.62,4761.384645535297,4566.27,4674.154363075126
4635.71,4688.270453216797,4666.49,4660.507007919985,4671.77,4719.223147394976,4626.1,4636.540290093728
4704.63,4770.086194715281,4627.61,4751.384147503013,4708.07,4795.309631909279,4617.63,4727.994499061902
4815.23,4872.631007607826,4727.12,4866.302156548667,4838.09,4899.958479009552,4721.36,4838.305660813262
4812.76,4877.527133996124,4816.57,4873.429282572973,4825.39,4912.484933134233,4788.83,4847.9546916063155
4740.68,4810.51358086775,4804.67,4800.283812810856,4809.05,4851.022219502916,4738.01,4778.323321832149
4679.15,4752.930395728049,4708.13,4741.350234956853,4721.44,4796.1473052360525,4662.8,4716.197722066585
4718.84,4771.384966202813,4717.79,4757.556551094676,4739.48,4803.943829609744,4684.81,4726.4870142133295
4755.85,4802.030198689047,4746.4,4795.943129056041,4769.47,4832.358789891174,4716.61,4761.035240044137
4761.95,4813.64715354657,4769.21,4809.300175193053,4802.41,4843.903824066142,4746.31,4776.648851286248
4706.13,4761.236007669249,4761.72,4753.1948815821825,4786.42,4797.141258951253,4689.88,4725.742306702061
4731.35,4777.773430360554,4718.06,4767.41648911885,4731.94,4811.081286814864,4679.36,4744.21159123166
4844.27,4886.065284427166,4727.29,4887.305790983377,4850.49,4920.567906273345,4719.35,4857.561815781544
4816.22,4864.656076793049,4870.93,4863.871694909421,4901.21,4905.913584336982,4816.21,4838.781627720309
4842.12,4919.920739250343,4803.39,4916.318212348303,4842.13,4958.340497531994,4791.78,4888.453016394393
4843.89,4916.4339566604485,4859.08,4911.480088411487,4863.55,4955.787003933951,4797.52,4883.737945192432
4817.1,4901.315847402134,4841.5,4894.476183940179,4877.01,4942.82343473788,4800.06,4867.2389124746105
4770.22,4879.551228768787,4737.24,4868.102786374139,4778.2,4917.966627694381,4726.56,4839.268487784895
4669.37,4756.56995973109,4759.52,4741.825782589178,4789.3,4801.483817012633,4655.56,4711.742805097609
4694.39,4753.093794154653,4683.83,4744.136288601201,4707.9,4797.388148019353,4639.05,4712.045763031981
4584.59,4625.242423359205,4634.25,4621.381264938177,4645.2,4682.712549648889,4558.03,4584.754731773559
4581.98,4583.56417175553,4632.1,4588.6761274721775,4647.75,4649.6529153338,4572.21,4550.285321141415
4627.28,4628.366155879212,4572.26,4632.0684563483555,4630.88,4683.172121050112,4563.11,4594.082734806206
4651.05,4638.259270283639,4652.05,4638.610960617097,4666.99,4685.690885672947,4625.99,4611.441301731234
4688.48,4692.833438438967,4649.45,4688.6338821275785,4691.5,4732.420941333601,4630.54,4670.8760352751315
4657.36,4658.870259771945,4683.01,4648.9736500335475,4690.68,4699.4466932958985,4638.46,4640.729670328346
4632.71,4639.013984569435,4642.05,4626.641047154268,4664.95,4681.871612320687,4601.64,4620.942954510529
4737.09,4734.716261765332,4636.64,4726.120792884777,4737.8,4772.510843046879,4631.7,4718.860906852624
4691.43,4675.632840833981,4750.75,4669.968993798558,4752.98,4720.652257780709,4688.72,4664.919272268545
4635.76,4650.627055153742,4654.22,4646.369602497458,4706.21,4700.840552466196,4622.11,4636.77404443903
4652.33,4667.3886004095875,4639.66,4662.278490859793,4665.96,4712.174471028728,4623.55,4654.055974796903
4563.07,4569.869260203421,4623.95,4565.481035860668,4631.95,4623.033155838395,4562.21,4556.75982951808
4570.02,4558.210225719396,4582.48,4553.88899557776,4599.54,4610.77082470936,4554.72,4546.104783587621
4581.91,4571.211017647873,4582.65,4569.66316055747,4613.63,4620.531886263219,4571.15,4567.529317680093
4591.8,4568.5941827825045,4608.29,4568.143636251514,4616.68,4615.838905008408,4586.35,4572.599890282202
4587.4,4568.429619073936,4607.58,4568.770229522435,4634.72,4616.325110661292,4563.41,4577.219998781384
4681.14,4651.617933251048,4663.61,4644.219080502302,4695.4,4682.4172227995805,4655.08,4651.789685409659
4823.16,4793.698173689981,4705.19,4795.244769675528,4823.27,4821.194468842899,4704.16,4793.838253882438
4839.2,4833.90286151142,4812.9,4835.833945401103,4845.92,4867.772422036956,4795.37,4831.848325179069
4807.1,4810.886859523772,4830.46,4812.779795174493,4830.46,4853.587202385988,4795.91,4806.1480345204345
4798.74,4815.35804642228,4810.78,4812.99807296269,4833.89,4859.376496440818,4796.26,4805.5321225777125
4791.68,4811.357374485958,4798.92,4803.15963886305,4825.55,4854.928576413306,4765.97,4797.087234234475
4755.49,4772.827973702419,4823.49,4765.438387145111,4849.6,4822.839786683298,4747.34,4757.865459355147
4793.47,4817.6967673254085,4751.37,4807.872625504082,4793.47,4861.398088365968,4739.46,4799.294700571008
4792.83,4801.295812099746,4801.63,4792.1862898065065,4801.63,4844.914881148831,4758.85,4785.895988643519
4777.98,4791.556514914658,4780.6,4785.9103823853075,4791.81,4838.042983099986,4725.5,4779.3836746024535
4718.49,4734.290545420899,4775.47,4731.165276772095,4802.46,4786.825056034326,4717.1,4725.2408369908935
4691.24,4712.210394326669,4684.05,4707.823414398553,4713.39,4762.649903049287,4639.3,4700.885787210901
4699.28,4715.550480864787,4680.14,4711.9677129148495,4708.46,4759.521553519547,4671.85,4705.357107993583
4737.27,4750.348389845848,4703.0,4751.7985514463,4753.31,4791.484744474561,4685.6,4743.701022530078
4772.92,4788.178621450575,4683.61,4790.444731002646,4803.03,4827.239921729888,4679.25,4770.1861331506825
4695.33,4690.163130078999,4776.47,4689.887716377992,4778.51,4736.898629054147,4683.47,4667.008836194071
4720.83,4720.997526670833,4702.75,4714.628499721698,4738.02,4762.672620499234,4695.44,4693.503814733858
4777.56,4773.95777930507,4743.17,4764.545844735218,4793.4,4811.213674712831,4734.17,4748.340226093652
4813.66,4818.075872391253,4781.45,4806.492228999028,4825.46,4854.4801026169425,4770.56,4793.738036833081
4885.11,4888.045875339814,4861.34,4879.034293457041,4885.11,4925.500987473284,4838.0,4864.963395942157
4885.72,4895.66099297905,4897.63,4886.392262815806,4897.63,4939.411378203919,4845.43,4873.4870994840585
4981.35,4990.253015414148,4918.86,4976.6968280226765,4997.8,5030.014182674162,4918.86,4959.5831564911
4953.88,4965.551756754013,4995.41,4947.718346586835,4995.41,5012.228247206629,4928.93,4932.91465635946
4904.9,4939.938729694397,4937.76,4914.995850531151,4957.58,4985.6548365315175,4901.71,4904.319733355786
4908.46,4947.657816380038,4916.77,4916.991311094574,4926.34,4983.792397316053,4891.51,4911.484867920411
4856.85,4908.603779760841,4886.98,4876.820425563707,4886.98,4940.501032441021,4825.76,4875.407242771158
4904.17,4952.7673188436465,4880.96,4926.7498179566355,4904.17,4976.088831703063,4848.62,4922.18810005363
4894.79,4937.7092863444,4903.12,4914.308243112905,4909.29,4958.977108370732,4865.39,4910.851526925627
4891.67,4941.264043715568,4889.67,4917.91015047242,4911.09,4959.647925944448,4870.72,4916.457530259465
4927.99,4983.511470821106,4880.92,4961.046634463325,4939.79,4999.286612100162,4870.2,4959.722332598008
4943.29,4997.174919760168,4928.22,4971.952880911984,4947.43,5012.2983579573265,4922.59,4973.915732406651
5005.03,5055.152099679708,4954.6,5034.7306091308,5029.65,5073.869436436091,4940.45,5030.227718071168
4974.29,5024.559175406111,4997.05,5002.866974639352,5001.06,5052.835558426453,4960.98,5000.679067086275
4910.7,4967.416984752157,4992.75,4940.063985786293,5004.77,4999.803760486594,4910.7,4941.207040497156
4919.59,4978.060540741843,4908.32,4948.785511227284,4925.29,5003.7240873231,4867.82,4950.206710946104
4980.77,5032.86608210505,4930.59,5010.861900606164,4980.77,5053.967775242191,4917.35,5005.380682034805
4960.25,5019.515835062941,4994.11,4998.229122192477,5055.19,5042.435274832711,4960.25,4988.15834365641
5067.1,5114.676515096806,4963.13,5098.047101338403,5072.55,5136.04318013873,4963.13,5079.841437087693
5067.14,5115.415692289739,5072.98,5093.388781300706,5090.61,5140.385477079996,5043.31,5079.236161992921
5057.06,5117.818633176699,5065.45,5092.019914008205,5072.3,5146.4935987944245,5033.79,5080.691359685306
5065.92,5135.563417459195,5049.52,5105.0534944852025,5072.39,5161.24035725126,5017.85,5096.5690979590345
5022.23,5089.738315770517,5065.73,5056.244508377204,5067.87,5118.381798965733,5014.61,5053.746429661771
5009.88,5075.311866096132,5029.11,5039.969146505785,5043.06,5100.908685395168,4998.92,5040.755506290615
4942.7,5009.593847560944,5022.38,4972.377907275824,5033.64,5032.917054985179,4942.52,4977.651060204094
4940.52,5014.286826460064,4931.29,4980.202485888643,4962.74,5030.1673296212175,4919.77,4985.71789190334
4889.63,4936.398732561448,4957.82,4906.048533882549,4957.82,4954.146647375725,4849.35,4911.197032251797
4934.83,4971.90215503424,4903.63,4949.611469196148,4937.26,4985.43275387428,4887.66,4952.421866570314
4945.1,4972.711767048151,4931.6,4954.616313318963,4954.19,4984.095035528562,4904.79,4959.385285488278
4953.87,4972.20681153012,4957.3,4954.694945139399,4968.86,4983.246134036873,4938.19,4964.614001106891
5017.48,5037.463507883065,4960.73,5025.743782259409,5021.62,5047.980552140698,4950.37,5032.008044477388
4999.97,5018.6080804124485,5014.32,5007.999287808805,5027.44,5034.648803583421,4979.0,5016.868349665611
5046.84,5068.448614275667,4995.76,5054.092950048334,5048.51,5081.692725621501,4970.0,5051.920608303478
4964.77,4995.68141670876,5034.98,4972.948538526271,5055.13,5011.867248648567,4960.95,4972.398123329307
5007.12,5039.795496045954,4977.3,5012.527936590725,5028.45,5052.41006320015,4968.15,5012.870432694085
5000.02,5027.323742129445,5006.0,4997.813034206907,5033.04,5039.50354874906,4979.24,5002.473874984282
5042.01,5071.593969249908,4985.77,5043.805394826039,5042.1,5082.916203917199,4973.68,5048.308565418414
5064.41,5100.928518477416,5042.94,5076.228001813669,5089.34,5115.388056854929,5037.86,5081.639192545975
5042.94,5075.384243053717,5071.45,5046.24492438527,5077.42,5095.189110410864,5034.31,5059.35217668602
5113.71,5148.693555685752,5037.98,5120.630885601251,5113.71,5169.1650916010885,5036.63,5130.8230803815
5211.29,5222.034719358155,5122.48,5197.658850075542,5215.62,5247.264420516712,5122.48,5200.5271139241895
5267.72,5271.25130946717,5212.93,5248.8405222183155,5284.43,5304.44946443506,5190.94,5242.166272693563
5368.5,5344.8648901677625,5245.84,5324.160349650976,5368.5,5383.729970187858,5234.38,5304.62199920995
5417.67,5382.218909876254,5386.51,5357.607890680269,5433.47,5425.611678125675,5341.43,5331.529123569087
5513.66,5447.671891502363,5428.39,5424.269149944974,5513.66,5494.476624758043,5413.35,5386.38514261245
5495.43,5453.775379481851,5526.29,5429.770527457791,5547.47,5509.228083376938,5442.69,5383.638785364732
5441.16,5444.710262651221,5504.24,5415.360307185449,5555.69,5502.113604741879,5412.5,5366.914840982434
5596.35,5517.738224426671,5419.5,5493.790819797898,5596.35,5567.959219492239,5417.63,5437.455597178897
5577.97,5510.571481392291,5609.26,5487.567117687466,5644.72,5564.49963909747,5535.14,5424.984854118915
5470.46,5475.069224201464,5556.21,5445.409580429733,5568.02,5533.320330725677,5458.68,5385.013886310509
5458.08,5478.268570573402,5471.39,5445.505700381567,5500.63,5530.391607523341,5390.27,5387.9816950432505
5518.52,5513.669577709075,5438.16,5488.49800444472,5541.46,5559.04196758784,5410.77,5429.173978043946
5437.52,5472.76429647531,5525.97,5443.888760706636,5532.48,5517.63301761702,5415.72,5391.185564907597
5476.43,5499.345931799131,5439.91,5473.0188059479315,5496.05,5538.153925162056,5426.54,5421.965527158755
5564.97,5540.714995254842,5492.96,5524.173792497608,5593.11,5580.863253302243,5490.56,5468.1068920163025
5569.78,5543.414824091249,5562.38,5526.730168682923,5573.66,5585.852214206649,5513.88,5472.504139327721
5625.92,5581.195078047269,5564.12,5572.035569592381,5655.48,5627.29197635096,5543.27,5511.952235574265
5512.97,5535.671137008576,5600.9,5519.429974928629,5600.9,5587.206383119568,5506.0,5464.698999718995
5528.0,5550.817471985591,5505.77,5527.7698704799905,5534.99,5595.310506987942,5449.64,5477.200243620085
5377.14,5466.974398820097,5450.37,5426.339226535696,5462.24,5501.485088626685,5360.38,5387.064363023692
5351.96,5436.397400066684,5413.97,5389.597828342929,5430.2,5460.531793255372,5288.1,5358.461494422754
5417.65,5457.180333382668,5356.85,5420.4391196269935,5422.3,5475.254267541575,5342.05,5388.4958520790815
5501.09,5491.874661744647,5429.7,5470.643788162305,5503.21,5512.62029478221,5411.52,5432.99196568389
5485.2,5483.544708357961,5499.3,5465.827945400308,5532.89,5508.820213758353,5473.12,5429.557160879722
5473.95,5490.773081860695,5453.98,5476.177810187067,5510.05,5519.087195533729,5411.57,5438.379593247774
